input_id,water_name,water_name_ref,GNIS_NAME,LENGTHKM,PERMANENT_IDENTIFIER,COMID,REACHCODE,snap_xy,snap_m,closest_node_m,closest,name_check,mult_reach_ct,name_check_txt,mr_meas,message
BLMMaster-12255,LOOKOUT CREEK,lookout creek,Lookout Creek,1.519701382,24516368,24516368,1.70703E+13,POINT (-120.234769322863 44.31457813082648),78.07448637,325.0387573,1,1,1,exact name match,23.76396,
{02182472-B448-2E8B-5282-962A1810B567},nan,nan,Salt Creek,1.71969147,7950844,7950844,1.802E+13,POINT (-122.133972567708 40.85018579250421),77.86168572,356.1745235,1,0.153846154,1,,19.57427,
{204AF9FF-1DD5-43F9-869F-D55C72357974},nan,nan,Hills Creek,0.578912516,23752262,23752262,1.709E+13,POINT (-122.2431771868926 43.59068053280738),77.80565095,291.4047011,1,0,1,,48.75825,
{CA7FA01B-E133-4AA8-807C-165BC7F44729},nan,nan,Five Rivers,5.148738116,23886342,23886342,1.71002E+13,POINT (-123.7872472282218 44.22549413676147),77.36886653,4068.361884,1,0,1,,54.27369,
BLM13-2007,NORTHEAST FORK ROCK CREEK,northeast fork rock creek,Northeast Fork Rock Creek,2.5078653,23895084,23895084,1.71003E+13,POINT (-122.8855253860615 43.4547449992547),77.34734781,739.516056,1,1,1,exact name match,30.78366,
{6C7408B1-C94B-47EE-A5F7-ABFD1C6B0FB1},nan,nan,,3.036541959,23946209,23946209,1.71003E+13,POINT (-123.7519553261325 42.29784182588365),76.96702577,164.1357864,1,0,1,"no name match, water name and or gnis name not provided",6.04175,
{B22CB5E5-4D26-49AB-BFB6-CC2C46C0F76A},nan,nan,Annie Creek,12.04905952,24091964,24091964,1.80102E+13,POINT (-122.0727987205934 42.79948666687005),76.15273098,5229.111331,1,0.285714286,1,,49.49568,
BLMMaster-13513,YAMPA RIVER,yampa river,Yampa River,5.30333513,3113463,3113463,1.405E+13,POINT (-107.7998352989023 40.42440493632052),75.21629314,1156.284517,1,1,1,exact name match,15.94782,
{1C792880-408A-4747-A018-568FCA10F8E1},nan,nan,Drowned Out Creek,3.189643665,23916205,23916205,1.71003E+13,POINT (-124.0180705437975 42.71474091249139),74.87391885,353.2249392,1,0.1,1,,12.79995,
FR-TR-1245,CONEJOS RIVER,conejos river,Conejos River,16.5773847,17877391,17877391,1.301E+13,POINT (-105.7964926714247 37.2972507400812),74.81894733,,1,1,1,exact name match,21.91329,
{2E89CF92-59CA-E8F4-B53F-56661C1F6A54},nan,nan,Rancherie Creek,7.558547038,23945051,23945051,1.71003E+13,POINT (-123.7973490305968 42.25010376729212),74.81796766,884.8322523,1,0.222222222,1,nan,88.35931,
BLMMaster-10362,Ezra Creek,ezra creek,Ezra Creek,1.476778659,23505482,23505482,1.70602E+13,POINT (-114.0184777766548 44.83941915889933),74.79515216,515.9615879,2,1,1,exact name match,37.77075,
{003698DF-5699-47D9-BFBD-A1EBC20EC861},nan,nan,Swauk Creek,0.518094572,24125553,24125553,1.703E+13,POINT (-120.6770600431437 47.32309009100728),74.51518998,75.64619964,1,0.142857143,1,nan,0.72841,
{627E0FC0-A996-13BB-B945-BAF8C754E178},nan,nan,,5.343647421,8258073,8258073,1.80102E+13,POINT (-123.1852789410678 41.22697284748897),74.14604424,295.683831,1,0,1,"no name match, water name and or gnis name not provided",5.05695,
UNEQUAL-187,Little Creek,little creek,Little Creek,4.239844592,7879502,7879502,1.60101E+13,POINT (-111.269227003753 41.6590738017372),73.92389135,331.593775,2,1,1,exact name match,6.10478,
{0188A286-290E-435D-A77F-FB335407ED28},nan,nan,Hickman Creek,1.471014518,23736075,23736075,1.708E+13,POINT (-121.8920658881669 45.44535007591747),73.84799187,110.3761026,1,0.25,1,nan,6.18865,
{EAC8BDAA-61FB-4BF7-BCFB-205AE91F7323},nan,nan,Beckler River,1.384052289,23963367,23963367,1.711E+13,POINT (-121.2973466716184 47.78804531658957),73.79783954,283.0571776,1,0,1,nan,76.47739,
BLM14-9405,San Juan River,san juan river,San Juan River,6.207352472,1400472,1400472,1.40802E+13,POINT (-109.4362234842841 37.27531047594969),73.79019742,2338.271354,1,1,1,exact name match,53.63658,
BLM13-1138,Hogback Creek,hogback creek,Hogback Creek,6.841426955,24201783,24201783,1.70502E+13,POINT (-117.3059841363337 44.52958786769582),73.78266182,1705.079066,1,1,1,exact name match,74.70064,
{9543470A-2573-4C53-B30D-4AEB28486D98},nan,nan,Shellrock Creek,4.133113434,23810712,23810712,1.709E+13,POINT (-121.9201889212203 45.11002239625056),73.50903374,1493.913063,1,0,1,,60.97416,
{3B5408CA-9AF2-4B7F-84E9-282E48159228},nan,nan,Salt Creek,0.544315258,23752300,23752300,1.709E+13,POINT (-122.2462093259558 43.67994913312952),72.61715301,276.9921869,1,0.153846154,1,,52.91187,
{FB76FA62-0F57-4F82-A791-FC8BB11BE2CC},nan,nan,,1.761450969,24242583,24242583,1.708E+13,POINT (-121.933694720656 46.23418752795773),72.60447651,488.1686788,1,0,1,"no name match, water name and or gnis name not provided",25.70006,
{A6EF5B01-82B8-410D-9E63-580241DC268E},nan,nan,Pass Creek,2.632307146,23894732,23894732,1.71003E+13,POINT (-122.7900203923681 43.48961719688793),72.486769,404.1167821,1,0.153846154,1,,15.60076,
{69B4E8D5-1478-4A01-B0F1-FF3E49939C1A},nan,nan,Green River,5.488269409,23887142,23887142,1.71002E+13,POINT (-123.8591382921732 44.23432282563531),72.42341682,1622.911388,1,0.142857143,1,,65.21443,
{74891894-6C5B-8C0C-8431-18946BB0169C},nan,nan,Treloar Creek,2.816520156,8245230,8245230,1.80102E+13,POINT (-123.2477662306547 40.75407773789215),71.389136,1764.988995,1,0.125,1,,35.77187,
{61EFC1D8-759B-4918-9DF5-DB695CBB03DA},nan,nan,Cayuse Creek,3.741233607,23752528,23752528,1.709E+13,POINT (-122.1867007675469 43.83780840188502),70.41565535,887.3472355,1,0.133333333,1,nan,23.40274,
{0D3F2D2C-161B-5351-9DFD-B8BDF1D94E6C},nan,nan,Salt Creek,0.691560651,23752274,23752274,1.709E+13,POINT (-122.3286990228157 43.71677777035088),70.37210544,240.6193625,1,0.153846154,1,nan,72.76062,
{A01B8BC4-7BDB-6132-E4EB-6CC1D7A05C1F},nan,nan,Barr Creek,13.05031614,23923640,23923640,1.71003E+13,POINT (-122.3933645382448 42.80921472486457),70.33293262,2597.793053,1,0.153846154,1,nan,77.22041,
{AA416B67-7056-42CD-9559-E1DAC4CE9895},nan,nan,,2.507622087,23924420,23924420,1.71003E+13,POINT (-122.7643229145867 42.78540671930504),70.24597049,908.288834,1,0,1,"no name match, water name and or gnis name not provided",63.21473,
{831AAF47-772A-43AC-9351-279DF0682FF4},nan,nan,,2.973187773,23753086,23753086,1.709E+13,POINT (-122.61265645097 43.85766253921317),70.02318387,819.4257699,1,0,1,"no name match, water name and or gnis name not provided",29.72261,
FMD-TR-1340,SIMON CREEK,simon creek,,5.522617607,17039525,17039525,1.40801E+13,POINT (-107.6620231407037 36.82935549542646),69.82671723,4322.178564,1,0,1,"no name match, water name and or gnis name not provided",14.25467,
{3EE699D3-1F29-4A4B-93D6-DB155681EB37},nan,nan,Spring Creek,2.622953823,24505628,24505628,1.70701E+13,POINT (-121.7707571242605 45.93432867817195),69.45997163,740.4281745,1,0.133333333,1,nan,29.82806,
{613D0029-16D8-7D68-9F22-7C1583082E21},nan,nan,,2.674329571,24127565,24127565,1.703E+13,POINT (-120.5955456145569 47.31697718209276),69.45152289,1255.409809,1,0,1,"no name match, water name and or gnis name not provided",51.0337,
{33B0FEC6-7610-4533-9C12-C1239C420EFF},nan,nan,Annie Creek,1.50147324,24091970,24091970,1.80102E+13,POINT (-122.1378189870884 42.84263320031461),69.42438899,459.2531925,1,0.285714286,1,,71.22778,
{107641EE-5E74-4BC2-971B-6DBC4705452C},nan,nan,Middle Fork Willamette River,0.456117885,23752120,23752120,1.709E+13,POINT (-122.3040601130354 43.50153541950658),69.37003212,144.4901316,1,0.064516129,1,,31.68706,
{49D00BBA-B193-5175-E955-88E4BC635650},nan,nan,Johnson Creek,2.174207985,24527638,24527638,1.71003E+13,POINT (-123.8139559248397 43.83818790602143),69.02381095,715.4247969,1,0.25,1,nan,37.18587,
BLM13-2116,Grave Creek,grave creek,Grave Creek,7.246153763,23940795,23940795,1.71003E+13,POINT (-123.1518295026953 42.73299590139046),68.94203693,2873.77853,1,1,1,exact name match,51.26769,
BLMMaster-12738,GRIZZLY GULCH,grizzly gulch,Lake Fork,1.102096333,3255191,3255191,1.402E+13,POINT (-107.4613515503411 37.93613407961332),68.80222975,145.5776391,1,0.090909091,1,nan,14.5806,
{E40689AF-6B0B-489B-B743-7CFAC09A219F},nan,nan,John Creek,3.413636274,23895488,23895488,1.71003E+13,POINT (-122.7977780338688 43.31224927443235),68.75300434,1328.710832,1,0.153846154,1,nan,41.26349,
{80FE4639-527D-457A-9C4E-2D90F14CD1DD},nan,nan,Chiwaukum Creek,1.085794201,23081162,23081162,1.702E+13,POINT (-120.7297884628413 47.68009172436829),68.27350385,172.0664547,1,0.111111111,1,,16.95762,
{DA086CE5-EEA7-4679-8BBB-60B7A55119ED},nan,nan,Fisher Creek,4.376060197,23752538,23752538,1.709E+13,POINT (-122.1393707869852 43.86567259802251),68.14376758,1947.742997,1,0,1,,46.43336,
{4744596C-DC0A-4760-9032-46539CE2DF2E},nan,nan,,6.716514533,23700571,23700571,1.70703E+13,POINT (-121.8442348641278 43.70911977698876),67.98681973,3042.231298,1,0,1,"no name match, water name and or gnis name not provided",69.04618,
{E4F94A2E-45D9-4561-A1FC-1CD429D51AC3},nan,nan,,4.535453598,24505740,24505740,1.70701E+13,POINT (-121.6650013062395 45.8662140624293),67.25977805,1834.506637,1,0,1,"no name match, water name and or gnis name not provided",42.16982,
BLM14-9025,Paria River,paria river,Paria River,2.153729784,18265947,18265947,1.407E+13,POINT (-112.0207885260626 37.48723250357989),67.24045807,105.8638096,2,1,1,exact name match,2.20622,
BLMMaster-16625,nan,nan,,11.70071404,10683176,10683176,1.60203E+13,POINT (-113.869766800894 39.71083980522823),67.21516246,643.2284274,1,0,1,"no name match, water name and or gnis name not provided",5.05598,
{68499E69-3A7A-4283-BA55-7B9F635BCF19},nan,nan,Hunter Creek,3.747000444,23949945,23949945,1.71003E+13,POINT (-124.2578086639647 42.40184336044952),66.98011448,488.1433483,1,0.133333333,1,,13.59705,
{010B9E21-5B0D-467F-B5AD-A645FCB29FC9},nan,nan,,1.922461827,8232792,8232792,1.80102E+13,POINT (-123.0708038803464 40.5298009087978),66.27669289,233.0613537,1,0,1,"no name match, water name and or gnis name not provided",87.30305,
{EECA2827-F4C1-4D44-BCD7-C96FF4A3FFA8},nan,nan,,2.962285452,7950864,7950864,1.802E+13,POINT (-122.0228465456432 40.83326404554995),66.12347097,217.5552791,1,0,1,"no name match, water name and or gnis name not provided",7.46846,
{A1F66C98-D662-396C-7621-2BA4413105B1},nan,nan,North Fork Calawah River,6.576465592,23838630,23838630,1.71001E+13,POINT (-124.0365167172394 47.99665859192355),65.90816881,100.0942587,1,0.148148148,1,nan,98.57176,
BLMMaster-12314,BUCK CREEK,buck creek,,2.611395451,23499997,23499997,1.70602E+13,POINT (-113.7458302892933 44.3160195512222),65.78920515,1302.96243,1,0,1,"no name match, water name and or gnis name not provided",51.0387,
BLM13-8017,nan,nan,,0.417135333,7929301,7929301,1.802E+13,POINT (-120.4438366137102 41.26518987700241),65.59832854,144.8487324,1,0,1,"no name match, water name and or gnis name not provided",25.62449,
{061E510B-0E5D-4020-931B-3F8404AEE8CB},nan,nan,Quartz Creek,5.509390378,23772979,23772979,1.709E+13,POINT (-122.3044534416722 43.99146420274214),65.51412344,2031.061465,1,0.133333333,1,,58.39033,
BLMMaster-11068,Starvation Creek,starvation creek,Starvation Creek,0.736241503,10350706,10350706,1.60202E+13,POINT (-111.192837914948 39.87255838177013),65.46560482,302.650608,1,1,1,exact name match,63.22028,
{4975AE2D-B159-4D2D-8F27-F76FC6931BC5},nan,nan,,1.61409076,23978346,23978346,1.711E+13,POINT (-121.3859440795566 47.15174544589945),65.26894053,615.9614746,1,0,1,"no name match, water name and or gnis name not provided",38.5953,
BLM14-9420,Price River,price river,Price River,4.441744505,3910469,3910469,1.406E+13,POINT (-110.3944103493181 39.29984269970757),65.06492077,420.0754815,1,1,1,exact name match,11.49961,
BLMMaster-22194,SAN JUAN RIVER,san juan river,,2.796746171,17037403,17037403,1.40801E+13,POINT (-108.0245934559944 36.6980801738486),64.74224486,nan,1,0,1,"no name match, water name and or gnis name not provided",1.57125,
{768B528E-DFE0-4B4E-8CDB-8B44E6DE7E1E},nan,nan,North Fork Siletz River,0.791393956,23880970,23880970,1.71002E+13,POINT (-123.6973319685062 44.91592691030058),64.61751847,190.8366943,1,0.076923077,1,nan,26.94271,
FW08ME009,nan,nan,,3.841922586,816563,816563,1.01001E+12,POINT (-67.79679620516032 46.63811575194209),64.43343244,538.4540079,1,0,1,"no name match, water name and or gnis name not provided",86.7509,
BLMMaster-12002,DOLORES RIVER,dolores river,Dolores River,4.83416686,18383649,18383649,1.403E+13,POINT (-108.8240370557717 37.80008015532569),63.85642213,754.8509813,1,1,1,exact name match,83.15528,
{5F66987F-BB35-4AF4-9C19-94161D87E189},nan,nan,Elk Creek,0.135983437,23901521,23901521,1.71003E+13,POINT (-122.9224287863299 42.89037679995604),63.69758286,85.11465032,1,0,1,nan,23.98103,
BLM13-8018,FITZHUGH CREEK,fitzhugh creek,Fitzhugh Creek,3.620684633,7928633,7928633,1.802E+13,POINT (-120.3988591529313 41.38214308786669),63.42496928,457.6264816,1,1,1,exact name match,15.2358,
{557DDA99-479F-444F-AA7F-B8FA06FA0B50},nan,nan,North Creek,4.559781972,23753238,23753238,1.709E+13,POINT (-122.6571998798192 43.81721021195239),63.36997628,1326.68768,1,0.142857143,1,nan,70.39571,
{A0E9E81D-EB4F-4829-9EB5-0AF04CBDBB9E},nan,nan,Hills Creek,1.266734595,23752260,23752260,1.709E+13,POINT (-122.2517899765399 43.59979269235793),63.34103986,268.8481542,1,0,1,nan,20.4234,
BLMMaster-10810,Pratt Creek,pratt creek,Pratt Creek,0.234438898,23514682,23514682,1.70602E+13,POINT (-113.6286076006957 45.12492419718226),63.26855037,nan,1,1,1,exact name match,41.69466,
BLMMaster-18418,SAN JUAN RIVER,san juan river,San Juan River,0.321983548,17038637,17038637,1.40801E+13,POINT (-108.1128144759128 36.69922900976024),63.11040545,171.5589321,1,1,1,exact name match,49.38588,
{710A4FDA-64F8-4234-90BB-04941CDA8090},nan,nan,Drew Creek,2.87881811,23901525,23901525,1.71003E+13,POINT (-122.9370768327309 42.86786373694282),62.9919938,553.8896182,1,0,1,nan,21.64544,
{CA3246E3-9254-4D41-9A35-BD73F0999EA8},nan,nan,Elk Creek,3.406856476,23773117,23773117,1.709E+13,POINT (-122.03031392851 43.93614773083571),62.88688487,1232.202872,1,0,1,nan,38.19022,
FW08MI001,nan,nan,Wanadoga Creek,3.439533791,3473045,3473045,4.05E+12,POINT (-85.12054551188666 42.43753926829275),62.12950402,591.0520969,1,0.235294118,1,nan,19.15308,
BLMMaster-11049,MEADOW CREEK,meadow creek,Meadow Creek,3.427493064,18329078,18329078,1.40401E+13,POINT (-109.7109137711538 42.85951613993898),61.97415147,97.01785595,1,1,1,exact name match,3.22563,
{DB888B4F-A208-4E3A-A247-B793C57EC55B},nan,nan,Jude Creek,4.543843009,23786971,23786971,1.709E+13,POINT (-122.2086937350775 44.5076697566932),61.43161504,619.193413,1,0,1,,13.97789,
{A0AE44DF-B5F8-4430-AB96-DE15537B5544},nan,nan,Graves Creek,4.564538828,23844781,23844781,1.71001E+13,POINT (-123.5339848166633 47.57259837379859),61.38244015,2005.278954,1,0.133333333,1,,54.29764,
{E83270DA-4B62-40D7-89AB-5C83C75289B4},nan,nan,,4.089561285,22226608,22226608,1.80101E+13,POINT (-124.025431928414 41.98144542986082),61.26522727,257.0158702,1,0,1,"no name match, water name and or gnis name not provided",93.7902,
{4C134B1C-1131-4EDA-890D-B051EFF0F126},nan,nan,North Fork Sol Duc River,2.645392188,23838712,23838712,1.71001E+13,POINT (-123.8726701905677 48.00073316134935),61.0341863,901.8628023,1,0.074074074,1,nan,62.75705,
BLMMaster-10749,Big Dominguez Creek,big dominguez creek,Big Dominguez Creek,2.296335795,3232465,3232465,1.402E+13,POINT (-108.4931742078866 38.76873820700132),60.98152654,774.8209102,1,1,1,exact name match,33.82358,
{DA384CAA-EF50-4BA1-8CDC-78464AE6F004},nan,nan,Rolling Riffle Creek,4.20627155,23753070,23753070,1.709E+13,POINT (-122.7376686553797 43.85144016306353),60.86693373,179.5205605,1,0.086956522,1,nan,95.50103,
BLMMaster-15185,CAMP CREEK,camp creek,Camp Creek,6.731526829,3192974,3192974,1.40401E+13,POINT (-110.605786275013 41.97939108360683),60.38736393,2415.770824,1,1,1,exact name match,55.69214,
{D0A5E8D0-9E2D-4FAF-9AAE-468B76510621},nan,nan,Right Hand Fork Steve Fork,1.770628277,23936377,23936377,1.71003E+13,POINT (-123.3069222471396 42.04449728576324),60.37832045,691.4915256,1,0.137931034,1,,42.99086,
FW08NH003,nan,nan,Cocheco River,0.912149363,5844524,5844524,1.06E+12,POINT (-70.99680644046981 43.33690159785873),60.0782487,nan,1,0,1,,50.46439,
{180BF971-239F-404D-BE71-4147AA96042E},nan,nan,,3.110762807,23901323,23901323,1.71003E+13,POINT (-123.0930340942038 42.78078076560657),59.91306752,545.345406,1,0,1,"no name match, water name and or gnis name not provided",17.58792,
{E8BD1752-18D5-4F1B-92B3-67F86A0767E9},nan,nan,Middle Fork Annie Creek,6.083491809,24092070,24092070,1.80102E+13,POINT (-122.1341050742035 42.85813889905192),59.86473208,2342.529789,1,0.153846154,1,,41.93391,
BLMMaster-11167,Deer Creek,deer creek,Deer Creek,0.452045308,23822211,23822211,1.70702E+13,POINT (-119.4814595430123 44.19729948016006),59.7089281,153.306887,1,1,1,exact name match,31.67817,
HD-TR-1286,WILLOW CREEK,willow creek,Willow Creek,3.184990022,3196444,3196444,1.40401E+13,POINT (-110.4647059830082 41.11524856535573),59.59085312,477.9251915,1,1,1,exact name match,84.80606,
{7E74C28B-2AF9-84B5-D1A2-E7408464E17B},nan,nan,Larson Creek,5.126427252,23924436,23924436,1.71003E+13,POINT (-122.5021378807431 42.80298194991821),59.59009608,1178.42541,1,0.266666667,1,,23.85096,
{AC6D17B8-0CD2-40BA-8950-19E21BBD0045},nan,nan,Merrill Creek,6.462087202,8257599,8257599,1.80102E+13,POINT (-123.4695299863275 41.39176406921223),59.57750713,4038.931815,1,0,1,nan,26.35398,
{45A367E2-800B-451A-9D89-D5532F769526},nan,nan,Velvet Creek,4.334176789,23890096,23890096,1.71002E+13,POINT (-123.8058383962995 44.10321754342993),59.34197606,698.819532,1,0,1,,15.77369,
BLMMaster-14194,MONTEZUMA CREEK,montezuma creek,Montezuma Creek,5.451982485,3272690,3272690,1.40802E+13,POINT (-109.3325945748116 37.86399326435487),59.33978062,964.1783893,1,1,1,exact name match,81.48497,
{A71F0212-DD5A-D7DC-8F69-7FB46B4F9386},nan,nan,,2.258725194,23936675,23936675,1.71003E+13,POINT (-123.1524661192663 42.1733262011743),59.31687851,395.0130617,1,0,1,"no name match, water name and or gnis name not provided",15.86366,
{91F16BDF-2D33-412B-A223-7F6F3C6875EC},nan,nan,Middle Fork Salmon River,4.526863633,23845347,23845347,1.71001E+13,POINT (-124.0297253005853 47.52977803465132),59.27082444,1045.196108,1,0.148148148,1,,28.86349,
{EF45CFA4-550A-3313-D441-FC25565F5266},nan,nan,East Fork Ashland Creek,6.613556985,23931320,23931320,1.71003E+13,POINT (-122.6996600004719 42.11459369171146),59.12905395,1292.160736,1,0.153846154,1,nan,78.17858,
BLM13-8001,Unnamed,unnamed,South Fork Pit River,1.395422274,7929611,7929611,1.802E+13,POINT (-120.4215912887904 41.23034628174619),59.08983525,517.5638523,1,0.148148148,1,nan,63.83567,
{21E4522C-16FC-42D9-97AA-35CB3FDD9564},nan,nan,,5.857959877,23924988,23924988,1.71003E+13,POINT (-122.506352630028 42.4253888761145),58.90686594,2204.751341,1,0,1,"no name match, water name and or gnis name not provided",60.97636,
{CFC90C7F-75D4-D5C2-E8A6-96753D3BBB87},nan,nan,,1.773947113,23902831,23902831,1.71003E+13,POINT (-123.1039279361472 42.80948297783122),58.8513487,617.4572353,1,0,1,"no name match, water name and or gnis name not provided",35.23717,
{95FF71EB-EDE0-4B57-8085-E9301B4BF751},nan,nan,,1.475356702,23935981,23935981,1.71003E+13,POINT (-123.0898787153521 42.15375098010654),58.82403893,288.409495,1,0,1,"no name match, water name and or gnis name not provided",79.47023,
{285F0B0A-7DA8-4D4D-9D79-5B0097046FCA},nan,nan,Cabin Creek,6.751157515,23810550,23810550,1.709E+13,POINT (-121.8678727878182 45.01375833026022),58.77714813,1578.227864,1,0.285714286,1,,61.19886,
{01B214EA-C572-7616-8399-026A0A7824E0},nan,nan,Dailey Creek,2.58157619,24527898,24527898,1.71003E+13,POINT (-123.8625172738588 43.77951106683188),58.63873849,1183.824991,1,0.133333333,1,,45.89918,
{EB1E79B6-603B-4907-7125-4B78659680EB},nan,nan,Schoolma'am Creek,2.299414951,23924490,23924490,1.71003E+13,POINT (-122.5336480603784 42.76932906779257),58.55589229,715.9608681,1,0.1,1,nan,69.00668,
{B64B970B-49A7-4031-B0F5-C1F614F67ED8},nan,nan,North Fork Middle Fork Willamette River,4.007552042,23752550,23752550,1.709E+13,POINT (-122.1268665428715 43.87346304555903),58.54758389,890.6691182,1,0.095238095,1,,78.14216,
BLMMaster-15103,ROCK CREEK,rock creek,Rock Creek,1.556548482,24233452,24233452,1.70701E+13,POINT (-120.5497435860208 45.88029871107713),58.22273954,720.4068554,1,1,1,exact name match,50.68261,
