"","SITE_CD","STRM_NM","MS_CD","UID","DT","MRG_SITE_CD","VST_NMBR","MIDLAT","MIDLONG","PRJCT","PRTCL","ADMIN_ST","PARENT_CD","ADMIN_UNIT_CD","STRTM","TRGTD","STRM_ORDR","STRM_SZ_ORDER","STRM_SZ_BNK","NAMC_BENCHMARK","ECRGN","CLIMATE","BTMLAT","BTMLONG","TRLAT","TRLONG","TOT_RCH_LEN","FLD_STATUS","PCT_OVRHD_CVR","BK_OVRHD_CVR","VEG_CMPLXTY","RPRN_VEG_CNPY_CVR","RPRN_VEG_UNDRSTRY_CVR","RPRN_VEG_GC","NON_NTVE_WDY","NTVE_WDY","NON_NTVE_HRB","NTVE_HRB","SDGE_RSH","INVSVE_INVRT_SP","OBSRVD_INVRT_RCHNSS","EXPCTD_INVRT_RCHNSS","OE_MACROINVRTBRTE","MMI_MACROINVRTBRTE","OE_MMI_MOD_USD","MOD_APPLCBLTY","MACROINVRTBRTE_CNT","TTL_N","PRD_TTL_N","TTL_P","PRD_TTL_P","SPCFC_CNDCTNCE","PRD_SPCFC_CNDCTNCE","pH","INSTNT_TEMP","TRBDTY","PCT_PL","RES_PL_DEP","PL_FREQ","LWD_FREQ","LWD_VL","PCT_FN","PCT_FN6","D16","D84","D50","GMTRC_MN_PRTCLE_DIAM","PL_TL_FN","PL_TL_FN6","BNK_CVR","BNK_CVR_STBLTY","BNK_STBLTY","BNK_CVR_BDRCK","BNK_CVR_CBBLE","BNK_CVR_LWD","BNK_CVR_VEG","BNKFLL_HT","INCSN_HT","FLDPLN_CNNCTVTY","INSTRM_HBTT_CMPLXTY","BNK_AN","THLWG_DEP_CV","THLWG_DEP_MN","PCT_DRY","BNKFLL_WT","WTTD_WT","FLD_WT","ENTRCH","SLPE","SNSTY","BVR_FLW_MD","BVR_SGN","WTR_WTHDRWL","DATECHNGE","CHNGRSN","GlobalID","coords.x1","coords.x2","optional"
"26","WD-TR-004","Kimbell Creek","WD-TR-004","0E761DDD-8683-4B10-9599-94F21CF2D614","2016/08/20 00:00:00",NA,"1",41.789314,-113.816278,"UT_WD_STANDARD_2016","WADEABLE","UT","UTW00000","UTW01000",NA,"Targeted","2","SS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",41.788342,-113.815956,41.789552,-113.81568,150,"Sampled - Full Reach",51.9,67.7,1.54,0,0.2,0.14,23,100,100,100,100,"ABSENT",9,9.1,0.99,NA,"UT_DEQ_2015",NA,400,277.5,260,49.6,18.4,209.3,159.3,8.01,21.2,NA,25.01,0.08,140,0.667,0.029,8.2,14.5,8,87,26,4,NA,NA,81,38,38,0,4,0,68,0.12,0.23,-0.68,0.4,NA,0.31,0.09,0,1.45,0.95,4.88,3,2.29,1.1,"NONE","ABSENT","ABSENT","2017/07/11 00:00:00","Initial import into Aquadat","{7CB536F8-EA0C-431F-B1CE-27E7A9340574}",-113.816278,41.789314,TRUE
"27","MS-LS-3003","Egeria Creek","BLM13-3003","2287824360","2015/08/27 00:00:00",NA,"1",39.963774,-106.722836,"WRSA","WADEABLE","CO","CON00000","CON04000","MT_SROCK","Random","4","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",39.962889,-106.723298,39.964972,-106.722287,270,"Sampled - Full Reach",52.8,88,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,83.4,"CO_EDAS-Biotype1",NA,270,317.2,167.5,30.4,22.7,338.2,236.7,8.8,15,NA,11.46,0.36,18.5,5.185,2.953,8.1,11,31,396,113,7,NA,NA,72,72,100,NA,NA,NA,NA,0.26,0.7,-0.27,0.26,142,0.36,0.33,0,7.85,6.8,NA,NA,3.52,1.09,"MINOR","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{DDC260C7-6BCE-4F38-8CDE-9C405C88F347}",-106.722836,39.9637740000001,TRUE
"28","MS-LS-3006","GRAPE CREEK","BLM13-3006","11673","2013/07/08 00:00:00",NA,"1",38.2939,-105.3591,"WRSA","WADEABLE","CO","COF00000","COF02000","MT_SROCK","Random","4","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",38.295,-105.3586,38.293,-105.3582,240,"Sampled - Full Reach",1.6,40.9,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,60.3,"CO_EDAS-Biotype1",NA,273,392.6,173.8,51.6,30.4,343.07,189.8,6.3,18,NA,NA,NA,NA,0,0,30,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA,NA,NA,NA,0.12,0.48,-0.34,0.39,NA,0.51,0.45,0,8.22,7.12,NA,NA,1.86,1.07,"NONE","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{D2053924-6C2A-4BD8-B230-64B301E0621C}",-105.3591,38.2939000000001,TRUE
"29","MS-LS-3007","Dry Creek","BLM13-3007","9718734999","2014/07/06 00:00:00",NA,"1",38.3939,-108.07,"WRSA","WADEABLE","CO","COS00000","COS05000","MT_SROCK","Random","3","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",NA,NA,NA,NA,150,"Sampled - Full Reach",64.2,90.1,1.61,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,64.2,"CO_EDAS-Biotype1",NA,279,139,176.8,0,19.3,363.5,199.6,8.19,14,NA,34.77,0.46,86.7,22.667,4.875,1.5,3,30,450,125,8,NA,NA,55,55,100,NA,NA,NA,NA,0.38,0.85,-0.24,0.8,108,0.69,0.26,0,3.83,3.13,NA,NA,7.3,NA,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{811C12BD-7544-409D-9A78-635BF56F4893}",-108.07,38.3939,TRUE
"30","MS-LS-3012","THOMPSON CREEK","BLM13-3012","12722","2013/08/21 00:00:00",NA,"1",39.3237,-107.2369,"WRSA","WADEABLE","CO","CON00000","CON04000","MT_SROCK","Random","3","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",39.32463,-107.23615,39.32371,-107.23837,280,"Sampled - Full Reach",32.8,65.2,1.39,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,67.5,"CO_EDAS-Biotype1",NA,276,146.1,139,20.5,13.8,277.5,191,8.68,15,NA,NA,NA,NA,1.071,0.062,36.2,NA,NA,NA,NA,NA,NA,NA,58,58,100,NA,NA,NA,NA,0.33,0.75,-0.28,0.79,NA,0.3,0.27,0,9.02,6.54,NA,NA,NA,1.29,"NONE","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{9A4901BB-29D6-4B53-8F6D-6684C7643974}",-107.2369,39.3237,TRUE
"31","MS-LS-3018","BADGER CREEK","BLM13-3018","11846","2013/07/06 00:00:00",NA,"1",38.4759,-105.8592,"WRSA","WADEABLE","CO","COF00000","COF02000","MT_SROCK","Random","4","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",38.4754,-105.8591,38.4765,-105.8595,150,"Sampled - Full Reach",0,7,0.56,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,46.2,"CO_EDAS-Biotype1",NA,301,131.6,173.7,24,31.3,1069.01,201.1,8.9,17.8,NA,NA,NA,NA,0,0,42,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA,NA,NA,NA,0.17,0.38,-0.51,0.06,NA,0.55,0.19,0,5.41,3.02,NA,NA,1.57,1.18,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{4BC79A6D-620F-414A-B50E-A1DB9B2D36C7}",-105.8592,38.4759,TRUE
"32","MS-LS-3019","SHEEP HORN","BLM13-3019","12718","2013/08/17 00:00:00",NA,"1",39.9544,-106.549,"WRSA","WADEABLE","CO","CON00000","CON02000","MT_SROCK","Random","3","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",39.95454,-106.54974,39.95349,-106.54764,240,"Sampled - Full Reach",3.7,55.9,1.11,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,67,"CO_EDAS-Biotype1",NA,289,188.1,123.3,19.2,31.7,482.5,197.1,8.23,12.1,NA,NA,NA,NA,1.667,0.097,29.5,NA,NA,NA,NA,NA,NA,NA,93,90,97,NA,NA,NA,NA,0.28,0.84,-0.18,0.49,NA,0.34,0.19,0,6.33,4.96,NA,NA,1.49,1.12,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{AE4780FC-56CF-4498-8E79-EA2FC5D62B1B}",-106.549,39.9544000000001,TRUE
"33","MS-LS-3020","LAKE FORK OF THE GUNNISON","BLM13-3020","11834","2013/08/01 00:00:00",NA,"1",38.2362,-107.2609,"WRSA","WADEABLE","CO","COS00000","COS06000","MT_SROCK","Random","4","LS","LargeWadeable","SouthernRockies_LargeWadeable","SouthernRockies","Mountains",38.2382,-107.2589,38.2326,-107.2619,920,"Sampled - Full Reach",1.3,47.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,52.6,"CO_EDAS-Biotype1",NA,283,0.4,156.1,44.4,48,177.6,68.5,8.34,13.6,NA,NA,NA,NA,2.283,2.005,9.5,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA,NA,NA,NA,0.33,0.85,-0.21,0.34,NA,0.57,0.68,0,24.76,22.3,NA,NA,0.62,1.36,"NONE","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{DDA7A1E8-1071-4234-B11F-DE0A04A37840}",-107.2609,38.2362000000001,TRUE
"34","MS-LS-3026","Willow Creek","BLM13-3026","3352847468","2014/07/06 00:00:00",NA,"1",40.774454,-106.930355,"WRSA","WADEABLE","CO","CON00000","CON01000","MT_SROCK","Random","3","LS","LargeWadeable","SouthernRockies_LargeWadeable","SouthernRockies","Mountains",40.77361,-106.929659,40.774521,-106.931229,270,"Sampled - Full Reach",0,32.1,1.48,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,12.1,"CO_EDAS-Biotype1",NA,316,439,134.3,82.7,14,74.7,277.6,8.54,15,NA,79.29,NA,29.6,0,0,17.8,21.2,1,75,32,4,NA,NA,86,72,79,NA,NA,NA,NA,0.46,0.82,-0.34,0.47,125,0.31,0.4,0,11.56,7.79,NA,NA,0.19,1.62,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{17C90DA1-1839-49A8-8B4A-CEB3F920BAA3}",-106.930355,40.774454,TRUE
"35","MS-LS-3028","Willow Creek","BLM13-3028","5486160945","2014/07/06 00:00:00",NA,"1",40.9147,-107.52,"WRSA","WADEABLE","CO","CON00000","CON01000","MT_SROCK","Random","3","LS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",NA,NA,NA,NA,150,"Sampled - Full Reach",59.6,67.1,1.09,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,50.1,"CO_EDAS-Biotype1",NA,203,293,151.8,56.1,19.2,89,184,8.29,21.5,NA,63.03,0.31,46.7,26,4.309,37.8,38.3,1,95,17,3,NA,NA,72,64,86,NA,NA,NA,NA,0.5,0.91,-0.29,0.81,124,0.39,0.32,0,5.16,3.98,NA,NA,0.95,NA,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{DE86FBFD-C2F9-4CD5-BC7E-6E41D768EF85}",-107.52,40.9147,TRUE
"36","MS-RO-3086","GRAPE CREEK","BLM13-3086","11674","2013/07/07 00:00:00",NA,"1",38.3726,-105.3551,"WRSA","WADEABLE","CO","COF00000","COF02000","MT_SROCK","Random","5","RV","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",38.3731,-105.3544,38.3717,-105.3556,200,"Sampled - Full Reach",1.1,44.6,1.24,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,52.2,"CO_EDAS-Biotype1",NA,287,360.9,178.3,27.8,27.7,326.69,186.3,8.3,21.7,NA,NA,NA,NA,0,0,31.4,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA,NA,NA,NA,0.14,0.68,-0.19,0.42,NA,0.28,0.24,0,7.55,6.24,NA,NA,1.52,1.07,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{5486F3EF-E3AA-437B-B2C4-6300BD837529}",-105.3551,38.3726,TRUE
"37","MS-SS-3102","Middle Mamm Creek","BLM13-3102","9256885634","2014/07/19 00:00:00",NA,"1",39.392981,-107.741466,"WRSA","WADEABLE","CO","CON00000","CON04000","MT_SROCK","Random","1","SS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",39.392858,-107.740803,39.392644,-107.742206,150,"Sampled - Partial Reach",55.3,71.3,0.91,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,49.6,"CO_EDAS-Biotype1",NA,336,323,146.8,41.5,16,338.1,349.6,8.58,16.9,NA,7.96,0.17,41.7,12.5,9.4,2.5,5.6,17,103,42,5,NA,NA,0,0,100,NA,NA,NA,NA,0.49,2.39,0.3,0.32,130,0.25,0.14,0,3.91,1.98,NA,NA,4.87,NA,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{36E87451-3947-4F20-9099-B730D4324BE2}",-107.741466,39.3929810000001,TRUE
"38","MS-SS-3118",NA,"BLM13-3118","2864865248","2014/08/18 00:00:00",NA,"1",39.309486,-107.907255,"WRSA","WADEABLE","CO","CON00000","CON03000","MT_SROCK","Random","1","SS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",39.308893,-107.907394,39.310054,-107.907185,150,"Sampled - Partial Reach",87.2,93.1,0.88,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,80.9,"CO_EDAS-Biotype1",NA,294,297,205.4,73.6,15.4,158.7,411,8.24,16.8,NA,22.24,0.16,80,50.667,2.862,12.7,15.5,11,168,78,5,NA,NA,95,95,100,NA,NA,NA,NA,0.56,0.92,-0.34,0.92,112,0.39,0.16,0,3.79,2.25,NA,NA,6.95,NA,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{1DA63665-807C-49A2-8B03-9CAB19DDA7D5}",-107.907255,39.309486,TRUE
"39","MS-SS-3125","PRINCE CREEK","BLM13-3125","12721","2013/08/19 00:00:00",NA,"1",39.3383,-107.158,"WRSA","WADEABLE","CO","CON00000","CON04000","MT_SROCK","Random","1","SS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",39.3386,-107.1585,39.3379,-107.1574,150,"Sampled - Full Reach",93,94.1,1.43,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,83.8,"CO_EDAS-Biotype1",NA,307,134.3,157.5,31.4,14.7,148.1,190.4,7.23,15.5,NA,NA,NA,NA,11.333,1.955,27.4,NA,NA,NA,NA,NA,NA,NA,49,49,85,NA,NA,NA,NA,0.24,0.67,-0.28,0.92,NA,0.28,0.2,0,3.41,2.4,NA,NA,4.9,1.22,"NONE","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{E7999812-1049-4374-8AF2-177C2BF88858}",-107.158,39.3383000000001,TRUE
"40","MS-SS-3130","HORSE CREEK","BLM13-3130","12720","2013/08/18 00:00:00",NA,"1",39.7797,-107.0581,"WRSA","WADEABLE","CO","CON00000","CON04000","MT_SROCK","Random","2","SS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",39.7795,-107.0576,39.7802,-107.0584,150,"Sampled - Full Reach",79.4,91.4,1.44,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,49.7,"CO_EDAS-Biotype1",NA,304,238.5,130,74.5,19.1,1034,450,8.34,12.5,NA,NA,NA,NA,6,1.115,38.5,NA,NA,NA,NA,NA,NA,NA,85,85,100,NA,NA,NA,NA,0.29,0.65,-0.33,0.86,NA,0.29,0.23,0,1.67,1.35,NA,NA,3.29,1.45,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{CA8C552D-ED46-4199-A089-FFF719A717DE}",-107.0581,39.7797,TRUE
"41","MS-SS-3132","Saltado Creek","BLM13-3132","9255682124","2015/09/27 00:00:00",NA,"1",38.020852,-108.147078,"WRSA","WADEABLE","CO","COS00000","COS05000","MT_SROCK","Random","2","SS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",38.021495,-108.147241,38.020172,-108.146805,150,"Sampled - Full Reach",59,79.7,1.17,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,69,"CO_EDAS-Biotype1",NA,298,187.8,209.7,20.1,18,436.9,185.5,7.89,7.7,NA,12.37,0.26,40,15.333,21.18,2.5,3,38,185,72,6,NA,NA,85,85,98,NA,NA,NA,NA,0.35,1.31,0.02,0.68,144,NA,NA,0,4.26,1.84,NA,NA,4.42,NA,"NONE","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{8FC6A370-F932-4E5F-80E9-54F8B6C5062D}",-108.147078,38.020852,TRUE
"42","MS-SS-3133","Middle Fork Powderhorn Creek","BLM13-3133","8676291964","2014/07/04 00:00:00",NA,"1",38.199612,-107.121043,"WRSA","WADEABLE","CO","COS00000","COS06000","MT_SROCK","Random","1","SS","SmallWadeable","SouthernRockies_SmallWadeable","SouthernRockies","Mountains",38.200236,-107.120854,38.199234,-107.12089,150,"Sampled - Full Reach",73.7,94.6,1.79,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,51,"CO_EDAS-Biotype1",NA,311,86.4,131.8,54.4,44.2,65.8,112.3,7.53,11.1,NA,13.87,0.19,33.3,1.333,0.082,21.7,30,1,121,20,3,NA,NA,37,34,90,NA,NA,NA,NA,0.23,0.49,-0.45,0.82,86,0.28,0.26,0,3.95,2.73,NA,NA,1.29,1.35,"MINOR","COMMON",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{E9EF9355-504A-48F2-9322-6BDA4042E262}",-107.121043,38.1996120000001,TRUE
"43","XE-LS-5004","WEST FORK DOUGLAS CREEK","BLM13-5004","10368","2013/06/05 00:00:00",NA,"1",39.8492,-108.7293,"WRSA","WADEABLE","CO","CON00000","CON05000","XE_EPLAT","Random","4","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.84982,-108.72958,39.84874,-108.72888,150,"Sampled - Full Reach",19.6,55.1,1.01,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,27.5,"CO_EDAS-Biotype1",NA,286,1393.4,217.2,73.2,20.2,NA,446,NA,9.7,NA,NA,NA,NA,0,0,86.7,NA,NA,NA,NA,NA,NA,NA,63,63,68,NA,NA,NA,NA,0.24,1.3,0.06,0.07,NA,0.88,0.04,0.7,1.66,0.65,NA,NA,0.35,1.12,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{C0544E21-00B5-4FFD-B02D-225965DE8CA1}",-108.7293,39.8492000000001,TRUE
"44","XE-LS-5011","Roubideau Creek","BLM13-5011","8118982410","2014/07/08 00:00:00",NA,"1",38.655508,-108.169848,"WRSA","WADEABLE","CO","COS00000","COS05000","XE_EPLAT","Random","4","LS","LargeWadeable","EasternXericBasin_LargeWadeable","EasternXericBasin","Xeric",38.656203,-108.16912,38.654931,-108.170699,200,"Sampled - Full Reach",7.8,56.4,0.68,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,53.6,"CO_EDAS-Biotype1",NA,115,195,164.1,7.4,23.2,940,334.7,7.87,23.2,NA,62.32,0.44,25,2,0.175,29.6,30.5,1,90,30,3,NA,NA,36,36,95,NA,NA,NA,NA,0.7,1.25,-0.18,0.19,141,0.6,0.31,0,12.71,4.89,NA,NA,0.43,1.02,"MINOR","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{B295C307-9867-4810-B76C-EC36251E63F6}",-108.169848,38.6555080000001,TRUE
"45","XE-LS-5019","North Fork Mesa Creek","BLM13-5019","6057255640","2014/07/08 00:00:00",NA,"1",38.517072,-108.787289,"WRSA","WADEABLE","CO","COS00000","COS05000","XE_EPLAT","Random","3","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",38.516532,-108.787389,38.517666,-108.787718,150,"Sampled - Full Reach",46.5,89.6,1.26,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,63.4,"CO_EDAS-Biotype1",NA,300,303,157.7,11.4,19.2,533,402.4,8.31,18.9,NA,44.7,0.13,153.3,0,0,41,47.6,1,58,8,2,NA,NA,21,21,82,NA,NA,NA,NA,0.47,1.75,0.14,0.39,135,0.37,0.13,0,3.59,1.46,NA,NA,2.51,1.16,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{F92B9C6C-F3D4-44B7-AB2E-9848626D0220}",-108.787289,38.517072,TRUE
"46","XE-LS-5027","Dry Creek","BLM13-5027","2719665241","2014/07/07 00:00:00",NA,"1",38.470554,-108.06041,"WRSA","WADEABLE","CO","COS00000","COS05000","XE_EPLAT","Random","3","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",38.470842,-108.060442,38.470249,-108.060841,150,"Sampled - Full Reach",13.9,61.5,0.82,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,56.3,"CO_EDAS-Biotype1",NA,131,457,176.9,19.8,18.3,354.6,245.2,8.35,25.4,NA,51.94,0.45,53.3,6.667,0.593,17,21,1,150,49,4,NA,NA,35,35,100,NA,NA,NA,NA,0.3,0.85,-0.19,0.2,131,0.82,0.28,0,5.64,3.51,NA,NA,0.89,2.01,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{760B5D11-88D5-493A-9E48-85E59EF022A8}",-108.06041,38.470554,TRUE
"47","XE-RO-5083","DOUGLAS CREEK","BLM13-5083","10374","2013/06/05 00:00:00",NA,"1",39.9437,-108.7642,"WRSA","WADEABLE","CO","CON00000","CON05000","XE_EPLAT","Random","5","RV","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.94414,-108.76463,39.94352,-108.76345,150,"Sampled - Full Reach",25.7,81.3,1.27,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,45.9,"CO_EDAS-Biotype1",NA,294,599.5,142.4,151.5,19.9,878,460.5,NA,24.5,NA,NA,NA,NA,0,0,13.3,NA,NA,NA,NA,NA,NA,NA,68,68,87,NA,NA,NA,NA,0.24,0.98,-0.08,0.25,NA,0.38,0.2,0,3.86,3.16,NA,NA,0.6,1.23,"MINOR","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{424CA2A5-A0B0-433C-B73E-B7A5C61E3B0D}",-108.7642,39.9437,TRUE
"48","XE-SS-5098","UNNAMED","BLM13-5098","12719","2013/08/22 00:00:00",NA,"1",39.6323,-107.9829,"WRSA","WADEABLE","CO","CON00000","CON05000","XE_EPLAT","Random","2","SS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.63226,-107.98365,39.63231,-107.98239,150,"Sampled - Full Reach",60.3,64.7,1.14,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,44.4,"CO_EDAS-Biotype1",NA,302,216.9,316.4,36.4,25.4,473.5,373.6,8.58,12.2,NA,NA,NA,NA,1.333,0.262,39.4,NA,NA,NA,NA,NA,NA,NA,92,92,95,NA,NA,NA,NA,0.22,0.3,-0.75,0.73,NA,0.76,0.08,0,2.48,1.17,NA,NA,1.33,1.39,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{23B5ACD7-6821-4B70-BF38-0B2BCD7C8263}",-107.9829,39.6323,TRUE
"49","XE-SS-5130","PRAIRIE CANYON","BLM13-5130","11833","2013/08/06 00:00:00",NA,"1",39.4458,-109.021,"WRSA","WADEABLE","CO","CON00000","CON03000","XE_EPLAT","Random","2","SS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.44553,-109.02162,39.44621,-109.02055,150,"Sampled - Interrupted Flow",42.1,57.2,1.17,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,34.5,"CO_EDAS-Biotype1",NA,299,86.3,263.8,5.8,18.7,2498,442.3,6.96,15.1,NA,NA,NA,NA,0,0,67.6,NA,NA,NA,NA,NA,NA,NA,78,78,97,NA,NA,NA,NA,0.22,1.38,0.1,0.32,NA,NA,0.03,0.7,2.27,0.59,NA,NA,2.56,1.26,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{17A36633-C0F8-4223-8267-5BA7B711E50A}",-109.021,39.4458000000001,TRUE
"50","XE-SS-5141","POTTS CREEK","BLM13-5141","12717","2013/08/23 00:00:00",NA,"1",39.6193,-108.3191,"WRSA","WADEABLE","CO","CON00000","CON05000","XE_EPLAT","Random","1","SS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.6187,-108.3195,39.6198,-108.3188,150,"Sampled - Full Reach",32.6,48.7,0.93,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,23.2,"CO_EDAS-Biotype1",NA,305,1928.4,313.8,302.5,22.9,644,218.1,NA,15.5,NA,NA,NA,NA,23.333,2.182,75.2,NA,NA,NA,NA,NA,NA,NA,69,55,64,NA,NA,NA,NA,0.3,0.3,-1,0.38,NA,0.4,0.09,0,1.01,0.46,NA,NA,3.15,1.1,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{5E18FE71-FF40-43E4-A213-6A672DB7DFF8}",-108.3191,39.6193000000001,TRUE
"51","XE-SS-5150","Forrester Creek","BLM13-5150","5961964641","2014/07/03 00:00:00",NA,"1",40.917594,-105.981671,"WRSA","WADEABLE","CO","CON00000","CON02000","XE_EPLAT","Random","1","SS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",40.918,-105.98137,40.917246,-105.982145,150,"Sampled - Full Reach",62.4,70,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,79.4,"CO_EDAS-Biotype1",NA,275,221,118.2,28.3,12.4,63,90.7,7.58,12.6,NA,54.2,0.33,80,0.667,0.029,17.3,22,1,56,26,3,NA,NA,92,92,100,NA,NA,NA,NA,0.36,0.59,-0.48,0.41,107,0.38,0.28,0,3.23,2.24,NA,NA,1.26,1.41,"MINOR","RARE",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{E30226D5-239E-4F17-AF81-E98FC7F24A33}",-105.981671,40.9175940000001,TRUE
"52","XE-SS-5153","Oak Creek","BLM13-5153","7469845862","2014/07/22 00:00:00",NA,"1",38.896148,-108.037089,"WRSA","WADEABLE","CO","COS00000","COS05000","XE_EPLAT","Random","2","SS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",38.895462,-108.037396,38.896589,-108.037402,150,"Sampled - Full Reach",67,87.4,1.47,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,49.6,"CO_EDAS-Biotype1",NA,150,258,172.7,49.8,23.3,231.4,352.2,8.29,18.1,NA,13.87,0.24,73.3,2.667,0.233,11.1,12.5,10,174,45,5,NA,NA,31,31,76,NA,NA,NA,NA,0.5,1.6,0.08,0.5,124,0.35,0.23,0,2.92,1.96,NA,NA,5.97,1.2,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{E0E42F29-5AF5-4B0A-829E-BEF416A71847}",-108.037089,38.896148,TRUE
