SiteID,RchID,Stream,Yr,Project,Type,PanelYr,HUC6,SiteName,Group,Order,Region,Forest,District,State,Lat,Long,FedPct,Mgmt,StrmFlow,Area,Elev,AvgPrecip,TotalIndex,Cond,Bf,RchLen,Grad,Sin,PoolDp,PoolFrq,PoolPct,WDTrans,WDWetTrans,D50,PTFines2,PTFines6,Stab,VegStab,BankAngle,UnCutPct,LWFrq,LWVol
126,2164,West Branch Big,2006,CRB,IS,1,1.70E+11,027-19-IS,27,19,R1,Kootenai,Rexford,MT,48.61542,-115.474809,99.94,Reference,Flow (whole reach),23.55,1341.7,0.957,66.71321117,10,6.39,197,0.416,2.179,0.59,35.53,80.76,16.44,35.61,0.02,18.57,28.67,100,94,102,32.65,741.12,147.11
2701,5111,Mill,2009,MRB,I,4,1.00E+11,221-01-I,221,1,R1,Beaverhead-Deerlodge,Madison ,MT,45.478729,-112.08502,100,Managed,Flow (whole reach),43.99,1944,0.907,76.62549417,50,8.31,218.9,1.252,2.178,0.57,27.41,42.99,14,19.66,0.0465,0,1.11,95.45,52.27,88,59.09,155.32,37.29
947,7490,Trout,2013,CRB,I,3,1.71E+11,145-11-I,145,11,R6,Wallowa-Whitman,Whitman ,OR,44.652812,-118.253047,99.9,Managed,Flow (whole reach),58.12,1276.4,0.563,47.3263556,320,3.89,146.9,0.708,2.17,0.26,95.3,60.65,11.31,23.03,0.017,8.3,16.41,91.67,77.78,96,38.89,245.06,81.592
1171,6688,Sublett,2012,CRB,IKS,5,1.70E+11,177-09-IKS,177,9,R4,Sawtooth,Minidoka,ID,42.325978,-113.011209,100,Managed,Flow (whole reach),70.44,1644.2,0.652,0,360,4.34,179.8,0.534,2.161,0.26,33.37,36.15,15.3,19.34,0.002,100,100,100,97.73,125,4.76,0,0
126,6532,West Branch Big,2012,CRB,IS,1,1.70E+11,027-19-IS,27,19,R1,Kootenai,Rexford,MT,48.61542,-115.474809,99.94,Reference,Flow (whole reach),23.55,1341.7,0.957,92.75202671,10,6.62,169.7,0.495,2.159,0.61,41.25,79.08,11.9,16.8,0.0375,5.62,10.09,100,97.62,79,65.85,583.38,110.134
2609,7603,Sage,2013,MRB,I,3,1.01E+11,204-04-I,204,4,R1,Custer,Beartooth,MT,45.212299,-108.553103,51.99,Managed,Flow (whole reach),64.46,1688,0.497,43.79519502,540,3.19,173,0.723,2.157,0.57,46.24,57.75,5.58,8.25,0.006,15.07,36.68,100,100,84,54.76,40.46,0.665
126,3858,West Branch Big,2007,CRB,IS,1,1.70E+11,027-19-IS,27,19,R1,Kootenai,Rexford,MT,48.61542,-115.474809,99.94,Reference,Flow (whole reach),23.55,1341.7,0.957,69.52372682,10,5.68,198,0.591,2.155,0.58,25.25,61.21,15.61,27.68,0.02,19.95,28.18,98,90,78,57.45,641.41,134.829
1793,5998,Burnt,2011,CRB,I,1,1.70E+11,044-06-I,44,6,R1,Flathead,Spotted Bear,MT,47.508267,-113.358294,99.76,Reference,Flow (whole reach),13.14,1659.6,1.518,49.15841433,20,5.58,172.5,1.136,2.14,0.38,63.77,43.94,18.35,64.22,0.042,6.07,11.89,88.1,16.67,119,21.95,173.91,63.125
462,632,Moose,2003,CRB,I,3,1.71E+11,090-18-I,90,18,R4,Salmon-Challis,Salmon-Cobalt,ID,45.341139,-114.068779,100,Managed,,8.66,1926.4,0.696,55.49800972,30,5.81,166.6,1.843,2.136,0.31,42.02,41.78,28.76,74.88,0.057,2.33,6.83,92.86,26.19,115,20,234.09,22.441
753,4594,Bear,2007,CRB,I,3,1.71E+11,120-01-I,120,1,R4,Payette,McCall,ID,45.156791,-115.677379,100,Reference,Flow (whole reach),8.58,1974.4,0.884,59.52016458,20,4.98,170.2,0.717,2.136,0.37,70.51,66.39,7.92,34.21,0.013,13.89,22.86,100,97.62,88,51.22,781.43,144.553
987,5051,Emigrant,2009,CRB,K,4,1.71E+11,150-12-K,150,12,R6,Malheur,Emigrant Creek,OR,43.907037,-119.480184,100,Managed,Flow (whole reach),18.78,1599.3,0.72,,,4.13,119,1.151,2.136,0.27,92.44,60.92,17.45,18.98,0.028,,,90,87.5,118,30.77,,
2626,7615,Checkerboard,2013,MRB,I,3,1.00E+11,229-17-I,229,17,R1,Lewis & Clark,Musselshell,MT,46.559656,-110.640805,87.94,Managed,Flow (whole reach),25.66,1727,0.675,42.60949603,330,3.47,197.6,1.447,2.12,0.27,101.21,49.54,8.73,15.88,0.035,16.49,23.98,89.58,81.25,103,41.67,10.12,0.138
2605,4518,Beaver,2008,MRB,I,3,1.01E+11,202-10-I,202,10,R1,Custer,Ashland,MT,45.681577,-106.017856,96.96,Managed,No flow (dry),20.2,1023,0.375,,,1.23,165,0.661,2.115,0,0,0,7.71,0,0.002,,,100,69.05,136,0,42.42,4.961
3213,6465,N.F. Big Hole 2,2012,CNTRCT,I,,1.00E+11,524-02-I,524,2,NPS,NPS,Big Hole NB,MT,45.65096111,-113.6449667,95.21464127,Managed,Flow (whole reach),358.195954,1878.16626,0.83868,18.39453732,40,12.73,405.1,0.143,2.11,0.65,22.22,69.64,14.17,33.9,0.022,4.13,19.53,100,92,84,51.02,4.94,0.614
2605,7599,Beaver,2013,MRB,I,3,1.01E+11,202-10-I,202,10,R1,Custer,Ashland,MT,45.681577,-106.017856,96.96,Managed,Flow (whole reach),20.2,1023,0.375,0,4,2.27,166.3,0.643,2.105,0.13,72.16,60.07,5.63,13.78,0.002,70.2,85.47,100,95,122,10,90.2,11.308
901,3943,E.F. Lostine,2007,CRB,I,2,1.71E+11,138-17-I,138,17,R6,Wallowa-Whitman,Eagle Cap,OR,45.229502,-117.357822,100,Reference,Flow (whole reach),12.83,2075.1,1.68,68.38553614,10,9.4,215.8,0.139,2.097,0.95,23.17,78.73,19.19,50.34,0.01,13.56,45.78,90.91,84.09,91,45.24,588.51,121.639
356,5679,Elk,2010,CRB,IS,2,1.71E+11,072-07-IS,72,7,R1,Clearwater,Palouse,ID,46.882483,-116.163022,85.12,Managed,Flow (whole reach),20.34,1056.9,1.341,57.73020778,10,4.79,164.7,0.595,2.093,0.67,24.29,100,5.6,6.52,0.002,97.7,98.83,100,59.52,73,66.67,376.44,59.187
1924,2529,E.F. Cream,2006,MRB,I,1,1.00E+11,213-01-I,213,1,R1,Gallatin,Hebgen Lake,MT,44.664324,-111.202222,100,Managed,Flow (whole reach),11.16,2030.8,0.777,60.42459976,50,2.07,167,1.036,2.088,0.26,101.8,69.04,9.11,16.8,0.021,6.19,15,92.86,92.86,89,46.34,161.68,32.769
1921,2526,M.F. Brackett,2006,MRB,I,1,1.01E+11,210-04-I,210,4,R1,Gallatin,Bozeman,MT,45.859288,-110.894536,75.75,Managed,Flow (whole reach),9.3,1790.1,0.961,53.60178863,210,3.41,172.1,1.673,2.086,0.31,87.16,52.53,13.27,58.4,0.017,23.67,30.08,93.18,70.45,82,58.97,180.13,12.046
959,7494,Pine,2013,CRB,I,3,1.71E+11,147-02-I,147,2,R6,Malheur,Emigrant Creek,OR,43.851487,-118.757401,97.86,Managed,Flow (whole reach),53.73,1496.9,0.498,2.082045683,180,3.82,160.5,0.461,2.071,0.56,49.84,71.53,7.26,7.45,0.004,29.63,58.45,97.5,95,128,20,12.46,21.942
762,1066,Cabin,2001,CRB,I,1,1.71E+11,121-06-I,121,6,R4,Boise,Cascade,ID,44.666789,-115.684233,100,Managed,,31.11,1569.9,1.115,,20,4.87,128.9,0.636,2.069,0.37,46.55,77.27,14.39,35.86,0.049,,,100,90.24,77,59.46,333.59,28.251
777,1084,Piah,2002,CRB,I,2,1.71E+11,122-17-I,122,17,R4,Payette,McCall,ID,45.262763,-115.824307,100,Reference,,9.74,1769,0.865,65.54915621,20,3.61,82.9,0.29,2.067,0.5,108.56,93.85,8.26,23.77,0.004,,67.5,92.68,90.24,67,73.17,373.94,55.44
1993,5106,Iron,2009,MRB,I,4,1.01E+11,206-18-I,206,18,R1,Custer,Beartooth,MT,45.409472,-110.017148,100,Reference,Flow (whole reach),7.42,2606.8,0.982,30.77298021,50,4.69,176.3,0.21,2.057,0.42,51.05,78.96,10.42,16.22,0.005,24,43.7,93.18,56.82,88,50,11.34,0.506
126,154,West Branch Big,2003,CRB,IS,1,1.70E+11,027-19-IS,27,19,R1,Kootenai,Rexford,MT,48.61542,-115.474809,99.94,Reference,,23.55,1341.7,0.957,,10,5.1,174.7,0.532,2.055,0.58,40.07,94.91,27.97,88.76,,10.78,16.17,100,65.91,67,78.79,1036.06,95.6
2596,7591,Deer,2013,CRB,K,3,1.71E+11,156-08-K,156,8,R6,Malheur,Blue Mountain ,OR,44.194094,-119.342246,100,Managed,Flow (whole reach),34.75,1447,0.455,37.29088592,470,3.52,126.9,0.63,2.053,0.3,110.32,81.72,8.34,14.62,0.01,58,61.07,100,85.71,95,45.24,244.29,69.642
785,1100,Little Goose,2001,CRB,IS,1,1.71E+11,123-11-IS,123,11,R4,Payette,McCall,ID,44.961868,-116.168086,82.44,Managed,,18.96,1515,1.015,,60,2.92,91,1.593,2.05,0.32,54.95,54.95,16.05,28.51,0.05,,,93.48,93.48,96,47.83,208.79,21.043
1413,5515,Summit,2010,CRB,K,5,1.71E+11,130-02-K,130,2,R4,Payette,Council,ID,44.883986,-116.636592,75.42,Managed,Flow (whole reach),5.42,1351.8,0.76,,,2.93,157.7,1.218,2.043,0.12,95.12,35.07,9.89,30.18,,,,97.14,74.29,125,20,,
1993,2518,Iron,2006,MRB,I,4,1.01E+11,206-18-I,206,18,R1,Custer,Beartooth,MT,45.409472,-110.017148,100,Reference,Flow (whole reach),7.42,2606.8,0.982,21.335878,70,5.96,171.4,0.146,2.038,0.37,52.51,59.8,11.74,31.21,0.006,36.37,50,95.24,83.33,83,52.38,5.83,0.601
462,7384,Moose,2013,CRB,I,3,1.71E+11,090-18-I,90,18,R4,Salmon-Challis,Salmon-Cobalt,ID,45.341139,-114.068779,100,Managed,Flow (whole reach),8.66,1926.4,0.696,59.89701269,40,7.16,150.1,1.699,2.034,0.3,79.95,50.83,16.06,30.88,0.042,6,7.17,97.22,52.78,105,34.48,206.53,49.788
1906,6257,Coyote Springs,2011,CRB,I,1,1.71E+11,161-15-I,161,15,R6,Deschutes & Ochoco,Bend-Fort Rock,OR,43.930573,-121.472391,100,Managed,Flow (whole reach),4.52,1363,0.78,0,40,1.73,178,1.579,2.034,0.11,95.51,23.31,8.49,8,0.002,85.45,98.27,97.73,34.09,131,20.45,89.89,21.333
2268,6839,Lower West Branch Priest,2012,CRB,I,2,1.70E+11,014-13-I,14,13,R1,Panhandle,Priest Lake,ID,48.3457,-117.033362,85.33,Managed,Flow (whole reach),52.27,727.8,0.923,19.56648669,30,6.18,174.8,0.166,2.033,0.63,51.49,82.84,8.47,12.54,0.002,67.19,100,92.86,16.67,112,27.5,223.11,61.898
779,2361,Hard,2006,CRB,I,1,1.71E+11,123-04-I,123,4,R4,Payette,New Meadows,ID,45.143701,-116.178674,100,Managed,Other (make comment),21.58,1802.2,1.403,58.47794369,10,7.82,166.7,0.414,2.03,0.71,24,57.05,18.53,100.02,0.0495,6.74,11.09,90.48,71.43,108,36.59,167.97,50.951
1171,4409,Sublett,2008,CRB,IKS,5,1.70E+11,177-09-IKS,177,9,R4,Sawtooth,Minidoka,ID,42.325978,-113.011209,100,Managed,Flow (whole reach),70.44,1644.2,0.652,0,380,3.63,166,0.464,2.029,0.19,48.19,52.35,17.75,17.26,0.002,65.62,77.39,100,90.48,134,8.11,0,0
1350,5429,Battle,2010,CRB,I,5,1.71E+11,079-17-I,79,17,R1,Nez Perce,Moose Creek,ID,46.226969,-114.61957,100,Reference,Flow (whole reach),10.16,1693.8,1.448,61.62168555,10,6.99,165,0.285,2.027,0.52,66.67,91.39,10.32,13.21,0.009,6.93,23.36,100,57.14,102,43.9,915.15,125.975
2200,6785,Bangtail,2012,MRB,I,2,1.01E+11,211-08-I,211,8,R1,Gallatin,Bozeman,MT,45.785972,-110.759811,97.8,Managed,Other (make detailed comment),3.96,1993.9,1.015,,180,1.98,165,0.206,2.027,0,0,0,3.96,6.36,0.002,,,100,70,115,15,0,0
167,4823,Ketchikan,2009,CRB,I,4,1.70E+11,038-02-I,38,2,R1,Flathead,Glacier View,MT,48.957196,-114.49403,100,Managed,Flow (whole reach),11.24,1376.2,1.21,41.73203306,170,2.92,176.4,1.412,2.025,0.2,90.7,47.22,9.73,22.58,0.05,2.2,10.13,97.73,68.18,101,45,51.02,5.281
959,4335,Pine,2008,CRB,I,3,1.71E+11,147-02-I,147,2,R6,Malheur,Emigrant Creek,OR,43.851487,-118.757401,97.86,Managed,Flow (whole reach),53.73,1496.9,0.498,0,100,3.41,164.7,0.243,2.018,0.43,66.79,75.77,10.53,12.72,0.006,31.07,60.76,92.86,85.71,116,14.29,18.21,38.012
2533,4033,Deadwood 1,2007,SPCL,I,,1.71E+11,515-01-I,515,1,R4,Boise,Lowman,ID,44.279408,-115.633334,92.27,Managed,Flow (whole reach),309.01,1556.4,1.042,40.30220881,,27.52,488.6,1.156,2.018,0.41,4.09,17.29,41.35,145.75,0.24,1,1,100,57.14,125,14.29,476.87,147.349
219,4839,Cadotte,2009,CRB,I,4,1.70E+11,049-12-I,49,12,R1,Helena,Lincoln,MT,47.064764,-112.416036,65.14,Managed,Other (make comment),7.03,1578.2,0.61,,180,3.5,185,1.508,2.017,0,0,0,13.44,29.62,0.032,,,97.78,33.33,115,11.43,0,0
1930,6300,Taylor Fork,2011,MRB,I,1,1.00E+11,213-13-I,213,13,R1,Gallatin,Hebgen Lake,MT,45.076244,-111.319995,89.64,Managed,Flow (whole reach),119.84,2145.2,0.906,51.81829892,150,12.79,214.1,0.374,2.016,1.06,18.68,64.13,19.29,28.01,0.033,0.44,9.11,96.67,50,87,58.82,0,0
753,1055,Bear,2003,CRB,I,3,1.71E+11,120-01-I,120,1,R4,Payette,McCall,ID,45.156791,-115.677379,100,Reference,,8.58,1974.4,0.884,66.2265329,20,4.67,160.9,0.671,2.011,0.36,68.37,64.64,9.52,37.9,0.014,10.58,21.29,95,90,74,69.23,739.59,140.516
1342,5420,Howard,2010,CRB,I,5,1.71E+11,075-06-I,75,6,R1,Clearwater,Powell,ID,46.535576,-115.060369,100,Managed,Flow (whole reach),1.11,1836.9,1.609,34.56814628,10,2.06,158.5,0.763,2.011,0.34,176.66,90.35,3.48,5.78,0.002,57.2,76.01,95,87.5,71,65,309.15,65.069
302,4169,N.F. Fish,2008,CRB,IS,2,1.70E+11,062-10-IS,62,10,R1,Lolo,Ninemile,MT,46.928352,-114.825183,99.53,Reference,Flow (whole reach),60.65,1118.8,1.682,39.94976091,100,15.5,277.3,1.522,2.009,0.34,25.24,28.96,40.69,43.24,0.071,3.33,6.76,97.83,63.04,121,30.43,335.38,120.874
419,558,Mccalla,2001,CRB,I,1,1.71E+11,086-03-I,86,3,R4,Payette,Krassel,ID,45.362921,-115.04801,100,Reference,,74.51,1496.8,0.803,,60,3.91,93.6,0.748,2.009,0.24,53.42,51.82,15.45,29.82,0.026,,,100,93.33,106,45.24,149.57,110.08
974,1402,Antelope,2002,CRB,K,2,1.71E+11,148-04-K,148,4,R6,Malheur,Blue Mountain ,OR,44.130238,-118.871424,98.12,Managed,,34.38,1472.2,0.535,,,1.06,110,0.209,2.007,,,,,0,,,,87.5,82.5,84,60,,
660,2334,Panther,2006,CRB,I,1,1.71E+11,112-07-I,112,7,R4,Salmon-Challis,Salmon-Cobalt,ID,44.90367,-114.327233,100,Managed,Flow (whole reach),54.1,1991,0.712,49.24813457,50,5.93,170,0.806,2,0.37,70.59,75.12,18.05,39.29,0.0075,18.38,25.27,90.48,71.43,94,42.86,341.18,79.079
1031,7520,Murderers,2013,CRB,I,3,1.71E+11,156-06-I,156,6,R6,Malheur,Blue Mountain,OR,44.262908,-119.283994,100,Managed,Flow (whole reach),49.66,1329.4,0.453,27.52415428,540,4.54,193.7,0.387,1.997,0.36,98.09,75.74,9.89,18.09,0.008,69.82,74.49,97.92,93.75,96,46.81,252.97,48.667
600,6612,Meridian,2012,CRB,IS,5,1.71E+11,108-13-IS,108,13,R4,Salmon-Challis,Challis Yankee,ID,43.983801,-114.263328,100,Reference,Flow (whole reach),19.57,2367.4,0.725,30.09066692,110,9.19,170.7,1.506,1.994,0.38,52.72,65.32,32.26,35.85,0.006,13.63,20.97,100,65,128,23.08,29.29,11.136
600,2326,Meridian,2006,CRB,IS,5,1.71E+11,108-13-IS,108,13,R4,Salmon-Challis,Challis Yankee,ID,43.983801,-114.263328,100,Reference,Flow (whole reach),19.57,2367.4,0.725,54.47900259,100,3.51,164.3,1.248,1.992,0.35,103.47,64.27,11.94,27.28,0.033,1.81,3.61,92.86,83.33,103,26.83,6.09,0.1
1171,2060,Sublett,2005,CRB,IKS,5,1.70E+11,177-09-IKS,177,9,R4,Sawtooth,Minidoka,ID,42.325978,-113.011209,100,Managed,,70.44,1644.2,0.652,0,310,5.52,188.8,0.371,1.992,0.23,47.67,33.58,13.81,21.53,0.002,30.05,48.61,90.91,86.36,128,13.64,0,0
242,305,Dempsy,2003,CRB,I,3,1.70E+11,053-16-I,53,16,R1,Beaverhead-Deerlodge,Pintler,MT,46.310019,-112.939033,100,Managed,,22.53,2035.3,0.915,45.64657305,20,6.35,210,0.195,1.983,0.57,52.38,93.71,17.42,51.07,0.007,23,38.33,88.89,77.78,112,24.53,109.52,7.807
1264,5335,Malcom,2010,CRB,I,5,1.70E+11,015-03-I,15,3,R1,Panhandle,Priest Lake,ID,48.980227,-116.917577,100,Managed,Flow (whole reach),9.33,1136.4,1.228,50.47591879,40,4.26,169.7,1.267,1.98,0.35,94.28,59.81,8.2,18.09,0.0065,29.85,38.75,92.86,61.9,87,55.26,671.77,1084.868
649,896,Darling,2003,CRB,K,3,1.71E+11,111-05-K,111,5,ID BLM,Idaho Falls,Challis,ID,44.590488,-114.276482,100,Managed,,39.92,1666.3,0.488,,,1.55,126.5,,1.977,,,,,0,,,,84.21,65.79,106,30,,
1171,1643,Sublett,2004,CRB,IKS,5,1.70E+11,177-09-IKS,177,9,R4,Sawtooth,Minidoka,ID,42.325978,-113.011209,100,Managed,,70.44,1644.2,0.652,0,540,3.65,170,0.465,1.977,0.22,47.06,40.06,15.81,24.32,0.002,53.64,68.84,88.64,79.55,138,7.5,0,0
2845,5238,Middle,2009,MRB,I,4,1.00E+11,218-01-I,218,1,R1,Beaverhead-Deerlodge,Dillon,MT,44.50695,-112.42554,99.82,Managed,Flow (whole reach),8.46,2178,0.541,38.93025133,320,2.48,166.2,1.161,1.969,0.21,132.37,63.9,8.1,22.36,0.013,29.07,36.87,100,88.1,95,52.38,0,0
2094,3977,Elk 5,2007,SPCL,I,,1.71E+11,513-09-I,513,9,R4,Boise,Lowman,ID,44.416144,-115.393367,100,Managed,Flow (whole reach),180.55,1947.5,1.129,,,20.1,160,0.106,1.968,1.85,6.25,40.06,39.9,68.18,0.014,,,92.86,71.43,93,50,12.5,0.246
435,578,W.F. Chamberlain,2003,CRB,I,3,1.71E+11,087-09-I,87,9,R4,Payette,Krassel,ID,45.393044,-115.194877,99.97,Reference,,52.37,1691.2,1.029,50.43775968,50,4.38,164,0.628,1.964,0.31,60.98,72.5,14.63,37.27,0.048,3.83,4.83,97.62,83.33,98,47.37,30.49,6.502
1498,5626,Lakefork,2010,CRB,I,5,1.70E+11,177-22-I,177,22,R4,Sawtooth,Minidoka,ID,42.33751,-113.044484,100,Managed,Flow (whole reach),27.99,1631.9,0.629,0,300,3.9,216.9,0.867,1.963,0.15,133.7,32.46,16.91,17.66,0.002,53.71,86.08,97.62,88.1,141,10.26,0,0
2601,7595,Gazelle,2013,MRB,I,3,1.00E+11,216-06-I,216,6,R1,Beaverhead-Deerlodge,Madison,MT,44.88244,-111.624948,100,Managed,Flow (whole reach),24.77,2043,0.795,44.98771547,140,5.81,148.2,0.236,1.96,0.45,80.97,71.66,10.26,19.42,0.018,33.55,40.49,100,83.33,109,36.11,215.92,67.902
2670,4577,Trout,2008,CRB,K,3,1.71E+11,145-11-K,145,11,R6,Wallowa-Whitman,Whitman ,OR,44.648804,-118.235378,100,Managed,Flow (whole reach),42.09,1294,0.581,,,3.13,125.5,0.382,1.958,0.3,71.71,66.37,21.87,15.3,,,,100,69.05,120,23.81,,
2839,5232,Trib of Wisconsin,2009,MRB,I,4,1.00E+11,221-09-I,221,9,R1,Beaverhead-Deerlodge,Madison ,MT,45.57736,-112.107585,100,Managed,Flow (whole reach),3.34,2538,0.977,16.0826298,60,4,164.9,0.237,1.958,0.28,66.71,60.16,10.89,18.33,0.006,51.4,75.8,92.86,83.33,87,59.52,157.67,9.729
251,315,Copper,2004,CRB,I,4,1.70E+11,054-11-I,54,11,R1,Beaverhead-Deerlodge,Pintler,MT,45.986325,-113.597441,100,Managed,,19.41,1989.6,0.911,43.01651587,60,6.23,169.8,0.807,1.949,0.38,29.45,55.42,23.2,41.05,0.037,21.07,23.33,92.86,71.43,97,44.74,35.34,7.906
1668,570,Flossie,2003,CRB,I,3,1.71E+11,087-03-I,87,3,R4,Payette,Krassel,ID,45.372907,-115.207982,100,Reference,,15.03,1720.6,0.954,61.49606998,30,2.28,176.5,1.36,1.948,0.28,107.65,79.09,11.24,29.32,0.042,13.1,15.63,95.45,95.45,98,41.86,84.99,11.989
2925,5317,Strawberry Control 2,2009,OTHER,I,,1.41E+11,499-21-I,499,21,R4,Uinta-Wasatch-Cache,Heber-Kamas,UT,40.285668,-111.224744,100,Managed,Flow (whole reach),72.43,2367,0.791,28.11668525,350,5.21,151.3,0.476,1.945,0.36,46.27,64.57,13.33,15.98,0.032,28.38,28.38,92.11,73.68,123,21.05,0,0
643,7435,Cash,2013,CRB,K,3,1.71E+11,111-01-K,111,1,R4,Salmon-Challis,Challis Yankee,ID,44.354049,-114.472597,100,Managed,Flow (whole reach),23.04,1892.8,0.636,27.62358854,280,3.3,136,1.978,1.937,0.16,73.53,29.56,14.92,28.36,0.0375,24.24,29.93,95.45,72.73,121,16.67,80.88,2.579
2301,3756,Dry,2007,SPCL,R,,1.70E+11,032-12-R,32,12,R1,Lolo,Plains-Thompson Falls,MT,47.551781,-115.375845,93.8,Managed,No flow (dry),85.86,881.6,0.919,,,6.46,164.3,1.181,1.926,0,0,0,17.04,0,0.064,,,100,78.57,120,20.51,267.8,15.106
1171,2513,Sublett,2006,CRB,IKS,5,1.70E+11,177-09-IKS,177,9,R4,Sawtooth,Minidoka,ID,42.325978,-113.011209,100,Managed,Flow (whole reach),70.44,1644.2,0.652,10.36017441,370,3.74,169.2,0.461,1.925,0.18,59.1,57.15,13.51,24.37,0.002,67.37,78.73,97.62,88.1,115,23.81,29.55,0.648
2200,3827,Bangtail,2007,MRB,I,2,1.01E+11,211-08-I,211,8,R1,Gallatin,Bozeman,MT,45.785972,-110.759811,97.8,Managed,Flow (whole reach),3.96,1993.9,1.015,0,130,1.82,167,0.275,1.924,0.12,95.81,54.73,3.99,23.81,0.002,87.87,87.87,80.95,66.67,107,33.33,0,0
18,7267,Thirtymile,2013,CRB,K,3,1.70E+11,006-01-K,6,1,R6,Okanogan-Wenatchee,Tonasket,WA,48.788963,-119.949251,100,Managed,Other (make detailed comment),2.58,1874.2,0.767,,40,0.48,121,2,1.921,0,0,0,2.8,8.36,0.002,,,100,100,63,82.5,0,0
442,4188,Moose,2008,CRB,IS,3,1.71E+11,087-13-IS,87,13,R4,Payette,Krassel,ID,45.34706,-115.25303,100,Reference,Flow (whole reach),33.54,1847.5,0.929,58.04770296,40,5.72,175.8,0.762,1.919,0.49,51.19,65.42,11.53,18.74,0.025,3.33,38.92,97.73,77.27,89,62.79,233.22,41.818
2670,7635,Trout,2013,CRB,K,3,1.71E+11,145-11-K,145,11,R6,Wallowa-Whitman,Whitman ,OR,44.648804,-118.235378,100,Managed,Flow (whole reach),42.09,1294,0.581,3.742491074,320,3.08,128.9,0.334,1.918,0.32,69.82,67.26,9.69,10.83,0.009,71.76,74.07,90.48,83.33,112,25,23.27,3.283
264,330,W.F. Bitterroot,2004,CRB,I,4,1.70E+11,056-06-I,56,6,R1,Bitterroot,West Fork,MT,45.560796,-114.319833,98.77,Managed,,92.22,1603.1,0.898,48.31552932,80,6.74,176.2,0.953,1.915,0.44,39.73,62.94,35.31,75.16,0.0245,91.35,93.37,100,86.84,90,51.43,408.63,80.429
1196,1682,Lower Big Elk Exclosure,2004,CNTRCT,K,,1.71E+11,503-22-K,503,22,ID BLM,Coeur dAlene,Cottonwood,ID,45.836789,-115.436453,67.3,Managed,,57.08,1205.7,1.017,,,4.01,124,0.089,1.914,,,,,0,,,,97.62,95.24,90,43.9,,
1013,6213,Squaw,2011,CRB,I,1,1.71E+11,154-02-I,154,2,R6,Malheur,Prairie City,OR,44.571842,-118.402566,100,Managed,Flow (whole reach),35.06,1323.4,0.759,0,70,2.83,166.8,0.833,1.908,0.3,41.97,23.44,8.16,9.03,0.002,82.86,84.19,100,87.5,121,17.5,413.67,149.192
2090,3973,Elk 2,2007,SPCL,I,,1.71E+11,513-05-I,513,5,R4,Boise,Lowman,ID,44.420992,-115.474447,100,Managed,Flow (whole reach),104.94,1963.1,1.166,,,11.13,104,0.144,1.908,1.34,19.23,75.87,31.09,82.53,0.027,,,100,76.19,86,56.1,0,0
628,4967,Pigtail,2009,CRB,I,4,1.71E+11,110-02-I,110,2,R4,Sawtooth,SNRA,ID,44.126282,-114.730056,100,Managed,Flow (whole reach),27.49,2218.9,0.775,54.01358005,20,4.59,165.4,0.901,1.906,0.54,66.51,78.9,9.39,12.19,0.0045,33.33,46.34,100,92.86,98,45.24,785.97,100.431
600,809,Meridian,2004,CRB,IS,5,1.71E+11,108-13-IS,108,13,R4,Salmon-Challis,Challis Yankee,ID,43.983801,-114.263328,100,Reference,,19.57,2367.4,0.725,30.3245279,110,2.99,173,1.272,1.905,0.28,57.8,38.38,16.86,40.76,0.03,27.25,31.15,95.45,88.64,101,33.33,0,0
727,1016,Bearskin,2003,CRB,IS,4,1.71E+11,117-12-IS,117,12,R4,Boise,Lowman,ID,44.408234,-115.493021,100,Managed,,24.77,1964.1,1.111,16.34535071,20,5.78,186.3,0.177,1.905,0.65,59.04,76.17,23.56,81.57,0.005,36.5,84,93.18,63.64,95,33.33,21.47,2.535
2140,6734,Grizzly,2012,MRB,I,2,1.01E+11,207-01-I,207,1,R1,Gallatin,Gardiner,MT,45.129098,-110.399668,100,Reference,Flow (whole reach),28.91,2276.8,0.96,,30,7.02,191.3,0.031,1.905,1.49,5.23,100,5.82,6.1,0.002,,,100,100,72,84.78,0,0
435,7369,W.F. Chamberlain,2013,CRB,I,3,1.71E+11,087-09-I,87,9,R4,Payette,Krassel,ID,45.393044,-115.194877,99.97,Reference,Flow (whole reach),52.37,1691.2,1.029,51.28132244,60,4.94,160.3,0.593,1.904,0.33,56.14,70.49,8.95,16.14,0.0685,0.61,1.59,100,100,103,45,37.43,13.755
2142,6736,Ontario,2012,CRB,I,2,1.70E+11,052-15-I,52,15,R1,Helena,Helena,MT,46.445246,-112.393726,99.24,Managed,Flow (whole reach),46.6,1779.2,0.735,57.16954892,20,7.83,203,0.532,1.904,0.5,39.41,65.17,17.65,22.51,0.037,3.04,5.89,98,88,104,40.82,68.97,6.433
571,764,Carrie,2002,CRB,I,2,1.71E+11,103-01-I,103,1,R4,Sawtooth,Fairfield,ID,43.554585,-114.758248,85.97,Managed,,21.81,1857.8,0.815,33.24356163,150,3.53,88.3,1.506,1.903,0.22,90.6,50.96,16.45,55.03,0.033,,37.38,88.64,86.36,101,40.48,0,0
